counter,red_count,green_count,blue_count,total_count,red_value,green_value,blue_value,total_value
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
34000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
35000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
36000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
37000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
38000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
39000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
40000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
41000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
42000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
43000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
44000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
45000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
46000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
47000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
48000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
49000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
50000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
51000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
52000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
53000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
54000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
55000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
56000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
57000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
58000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
59000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
60000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
61000,2.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0
62000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
63000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
64000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
65000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
66000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
67000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
68000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
69000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
70000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
71000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
72000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
73000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
74000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
75000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
76000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
77000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
78000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
79000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
80000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
81000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
82000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
83000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
84000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
85000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
86000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
87000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
88000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
89000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
90000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
91000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
92000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
93000,2.0,1.0,0.0,3.0,10.0,10.0,0.0,20.0
94000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
95000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
96000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
97000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
98000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
99000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
100000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
101000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
102000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
103000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
104000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
105000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
106000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
107000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
108000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
109000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
110000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
111000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
112000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
113000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
114000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
115000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
116000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
117000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
118000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
119000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
120000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
121000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
122000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
123000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
124000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
125000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
126000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
127000,2.0,2.0,1.0,5.0,10.0,20.0,15.0,45.0
128000,2.0,2.0,1.0,5.0,10.0,20.0,15.0,45.0
129000,2.0,2.0,1.0,5.0,10.0,20.0,15.0,45.0
130000,2.0,2.0,1.0,5.0,10.0,20.0,15.0,45.0
131000,2.0,2.0,1.0,5.0,10.0,20.0,15.0,45.0
132000,2.0,2.0,1.0,5.0,10.0,20.0,15.0,45.0
133000,2.0,2.0,1.0,5.0,10.0,20.0,15.0,45.0
134000,2.0,2.0,1.0,5.0,10.0,20.0,15.0,45.0
135000,2.0,2.0,1.0,5.0,10.0,20.0,15.0,45.0
136000,2.0,2.0,1.0,5.0,10.0,20.0,15.0,45.0
137000,2.0,3.0,1.0,6.0,10.0,30.0,15.0,55.0
138000,2.0,3.0,1.0,6.0,10.0,30.0,15.0,55.0
139000,2.0,3.0,1.0,6.0,10.0,30.0,15.0,55.0
140000,2.0,3.0,1.0,6.0,10.0,30.0,15.0,55.0
141000,2.0,3.0,1.0,6.0,10.0,30.0,15.0,55.0
142000,2.0,3.0,1.0,6.0,10.0,30.0,15.0,55.0
143000,2.0,3.0,1.0,6.0,10.0,30.0,15.0,55.0
144000,2.0,3.0,1.0,6.0,10.0,30.0,15.0,55.0
145000,2.0,3.0,1.0,6.0,10.0,30.0,15.0,55.0
146000,2.0,3.0,1.0,6.0,10.0,30.0,15.0,55.0
147000,2.0,3.0,1.0,6.0,10.0,30.0,15.0,55.0
148000,2.0,3.0,1.0,6.0,10.0,30.0,15.0,55.0
149000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
150000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
151000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
152000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
153000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
154000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
155000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
156000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
157000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
158000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
159000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
160000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
161000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
162000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
163000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
164000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
165000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
166000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
167000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
168000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
169000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
170000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
171000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
172000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
173000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
174000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
175000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
176000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
177000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
178000,2.0,4.0,2.0,8.0,10.0,40.0,30.0,80.0
179000,2.0,4.0,2.0,8.0,10.0,40.0,30.0,80.0
180000,2.0,4.0,2.0,8.0,10.0,40.0,30.0,80.0
181000,2.0,4.0,2.0,8.0,10.0,40.0,30.0,80.0
182000,2.0,4.0,2.0,8.0,10.0,40.0,30.0,80.0
183000,2.0,4.0,2.0,8.0,10.0,40.0,30.0,80.0
184000,2.0,4.0,2.0,8.0,10.0,40.0,30.0,80.0
185000,2.0,4.0,2.0,8.0,10.0,40.0,30.0,80.0
186000,2.0,4.0,3.0,9.0,10.0,40.0,45.0,95.0
187000,2.0,4.0,3.0,9.0,10.0,40.0,45.0,95.0
188000,2.0,4.0,3.0,9.0,10.0,40.0,45.0,95.0
189000,2.0,4.0,3.0,9.0,10.0,40.0,45.0,95.0
190000,2.0,4.0,3.0,9.0,10.0,40.0,45.0,95.0
191000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
192000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
193000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
194000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
195000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
196000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
197000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
198000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
199000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
200000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
201000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
202000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
203000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
204000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
205000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
206000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
207000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
208000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
209000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
210000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
211000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
212000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
213000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
214000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
215000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
216000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
217000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
218000,3.0,4.0,3.0,10.0,15.0,40.0,45.0,100.0
