counter,red_count,green_count,blue_count,total_count,red_value,green_value,blue_value,total_value
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
49000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
50000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
51000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
52000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
53000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
54000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
55000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
56000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
57000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
58000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
59000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
60000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
61000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
62000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
63000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
64000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
65000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
66000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
67000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
68000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
69000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
70000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
71000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
72000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
73000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
74000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
75000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
76000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
77000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
78000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
79000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
80000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
81000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
82000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
83000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
84000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
85000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
86000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
87000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
88000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
89000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
90000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
91000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
92000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
93000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
94000,2.0,0.0,1.0,3.0,10.0,0.0,15.0,25.0
95000,2.0,0.0,1.0,3.0,10.0,0.0,15.0,25.0
96000,2.0,0.0,1.0,3.0,10.0,0.0,15.0,25.0
97000,2.0,0.0,2.0,4.0,10.0,0.0,30.0,40.0
98000,2.0,0.0,2.0,4.0,10.0,0.0,30.0,40.0
99000,2.0,0.0,2.0,4.0,10.0,0.0,30.0,40.0
100000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
101000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
102000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
103000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
104000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
105000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
106000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
107000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
108000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
109000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
110000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
111000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
112000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
113000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
114000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
115000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
116000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
117000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
118000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
119000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
120000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
121000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
122000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
123000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
124000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
125000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
126000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
127000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
128000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
129000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
130000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
131000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
132000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
133000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
134000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
135000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
136000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
137000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
138000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
139000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
140000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
141000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
142000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
143000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
144000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
145000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
146000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
147000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
148000,3.0,1.0,2.0,6.0,15.0,10.0,30.0,55.0
149000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
150000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
151000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
152000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
153000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
154000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
155000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
156000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
157000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
158000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
159000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
160000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
161000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
162000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
163000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
164000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
165000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
166000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
167000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
168000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
169000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
170000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
171000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
172000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
173000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
174000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
175000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
176000,3.0,1.0,3.0,7.0,15.0,10.0,45.0,70.0
177000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
178000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
179000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
180000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
181000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
182000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
183000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
184000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
185000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
186000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
187000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
188000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
189000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
190000,3.0,1.0,4.0,8.0,15.0,10.0,60.0,85.0
191000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
192000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
193000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
194000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
195000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
196000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
197000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
198000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
199000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
200000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
201000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
202000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
203000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
204000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
205000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
206000,3.0,1.0,5.0,9.0,15.0,10.0,75.0,100.0
207000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
208000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
209000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
210000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
211000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
212000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
213000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
214000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
215000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
216000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
217000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
218000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
219000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
220000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
221000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
222000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
223000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
224000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
225000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
226000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
227000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
228000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
229000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
230000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
231000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
232000,3.0,1.0,6.0,10.0,15.0,10.0,90.0,115.0
233000,3.0,2.0,7.0,12.0,15.0,20.0,105.0,140.0
234000,3.0,2.0,7.0,12.0,15.0,20.0,105.0,140.0
235000,3.0,2.0,7.0,12.0,15.0,20.0,105.0,140.0
236000,3.0,2.0,7.0,12.0,15.0,20.0,105.0,140.0
237000,3.0,2.0,7.0,12.0,15.0,20.0,105.0,140.0
238000,3.0,2.0,7.0,12.0,15.0,20.0,105.0,140.0
239000,3.0,2.0,7.0,12.0,15.0,20.0,105.0,140.0
240000,3.0,2.0,7.0,12.0,15.0,20.0,105.0,140.0
241000,3.0,2.0,7.0,12.0,15.0,20.0,105.0,140.0
242000,3.0,2.0,7.0,12.0,15.0,20.0,105.0,140.0
243000,3.0,2.0,7.0,12.0,15.0,20.0,105.0,140.0
