counter,red_count,green_count,blue_count,total_count,red_value,green_value,blue_value,total_value
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
16000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
17000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
18000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
19000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
20000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
21000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
22000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
23000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
24000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
25000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
26000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
27000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
28000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
29000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
30000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
31000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
32000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
33000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
34000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
35000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
36000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
37000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
38000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
39000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
40000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
41000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
42000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
43000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
44000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
45000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
46000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
47000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
48000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
49000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
50000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
51000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
52000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
53000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
54000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
55000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
56000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
57000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
58000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
59000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
60000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
61000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
62000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
63000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
64000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
65000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
66000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
67000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
68000,1.0,0.0,1.0,2.0,5.0,0.0,15.0,20.0
69000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
70000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
71000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
72000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
73000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
74000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
75000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
76000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
77000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
78000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
79000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
80000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
81000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
82000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
83000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
84000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
85000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
86000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
87000,1.0,1.0,2.0,4.0,5.0,10.0,30.0,45.0
88000,1.0,2.0,2.0,5.0,5.0,20.0,30.0,55.0
89000,1.0,2.0,2.0,5.0,5.0,20.0,30.0,55.0
90000,1.0,2.0,2.0,5.0,5.0,20.0,30.0,55.0
91000,1.0,2.0,2.0,5.0,5.0,20.0,30.0,55.0
92000,1.0,2.0,2.0,5.0,5.0,20.0,30.0,55.0
93000,1.0,2.0,2.0,5.0,5.0,20.0,30.0,55.0
94000,1.0,2.0,2.0,5.0,5.0,20.0,30.0,55.0
95000,1.0,2.0,2.0,5.0,5.0,20.0,30.0,55.0
96000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
97000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
98000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
99000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
100000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
101000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
102000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
103000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
104000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
105000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
106000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
107000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
108000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
109000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
110000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
111000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
112000,1.0,3.0,2.0,6.0,5.0,30.0,30.0,65.0
113000,1.0,4.0,2.0,7.0,5.0,40.0,30.0,75.0
114000,1.0,4.0,2.0,7.0,5.0,40.0,30.0,75.0
115000,1.0,4.0,2.0,7.0,5.0,40.0,30.0,75.0
116000,1.0,4.0,2.0,7.0,5.0,40.0,30.0,75.0
117000,1.0,4.0,2.0,7.0,5.0,40.0,30.0,75.0
118000,1.0,4.0,2.0,7.0,5.0,40.0,30.0,75.0
119000,1.0,4.0,2.0,7.0,5.0,40.0,30.0,75.0
120000,1.0,4.0,2.0,7.0,5.0,40.0,30.0,75.0
121000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
122000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
123000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
124000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
125000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
126000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
127000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
128000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
129000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
130000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
131000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
132000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
133000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
134000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
135000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
136000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
137000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
138000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
139000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
140000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
141000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
142000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
143000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
144000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
145000,1.0,5.0,2.0,8.0,5.0,50.0,30.0,85.0
146000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
147000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
148000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
149000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
150000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
151000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
152000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
153000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
154000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
155000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
156000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
157000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
158000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
159000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
160000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
161000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
162000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
163000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
164000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
165000,2.0,5.0,2.0,9.0,10.0,50.0,30.0,90.0
166000,2.0,5.0,3.0,10.0,10.0,50.0,45.0,105.0
167000,2.0,5.0,3.0,10.0,10.0,50.0,45.0,105.0
168000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
169000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
170000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
171000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
172000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
173000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
174000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
175000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
176000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
177000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
178000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
179000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
180000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
181000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
182000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
183000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
184000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
185000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
186000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
187000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
188000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
189000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
190000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
191000,2.0,6.0,3.0,11.0,10.0,60.0,45.0,115.0
192000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
193000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
194000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
195000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
196000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
197000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
198000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
199000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
200000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
201000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
202000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
203000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
204000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
205000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
206000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
207000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
208000,2.0,6.0,4.0,12.0,10.0,60.0,60.0,130.0
209000,2.0,6.0,5.0,13.0,10.0,60.0,75.0,145.0
210000,2.0,6.0,5.0,13.0,10.0,60.0,75.0,145.0
