counter,red_count,green_count,blue_count,total_count,red_value,green_value,blue_value,total_value
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
16000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
17000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
18000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
19000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
20000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
21000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
22000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
23000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
24000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
25000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
26000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
27000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
28000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
29000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
30000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
31000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
32000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
33000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
34000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
35000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
36000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
37000,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
38000,1.0,1.0,0.0,2.0,5.0,10.0,0.0,15.0
39000,1.0,1.0,0.0,2.0,5.0,10.0,0.0,15.0
40000,1.0,1.0,0.0,2.0,5.0,10.0,0.0,15.0
41000,1.0,1.0,0.0,2.0,5.0,10.0,0.0,15.0
42000,1.0,1.0,0.0,2.0,5.0,10.0,0.0,15.0
43000,1.0,1.0,0.0,2.0,5.0,10.0,0.0,15.0
44000,1.0,1.0,0.0,2.0,5.0,10.0,0.0,15.0
45000,1.0,1.0,0.0,2.0,5.0,10.0,0.0,15.0
46000,1.0,1.0,0.0,2.0,5.0,10.0,0.0,15.0
47000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
48000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
49000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
50000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
51000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
52000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
53000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
54000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
55000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
56000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
57000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
58000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
59000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
60000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
61000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
62000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
63000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
64000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
65000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
66000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
67000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
68000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
69000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
70000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
71000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
72000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
73000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
74000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
75000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
76000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
77000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
78000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
79000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
80000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
81000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
82000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
83000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
84000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
85000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
86000,1.0,1.0,1.0,3.0,5.0,10.0,15.0,30.0
87000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
88000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
89000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
90000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
91000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
92000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
93000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
94000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
95000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
96000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
97000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
98000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
99000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
100000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
101000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
102000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
103000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
104000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
105000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
106000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
107000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
108000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
109000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
110000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
111000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
112000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
113000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
114000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
115000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
116000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
117000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
118000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
119000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
120000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
121000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
122000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
123000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
124000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
125000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
126000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
127000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
128000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
129000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
130000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
131000,2.0,1.0,1.0,4.0,10.0,10.0,15.0,35.0
132000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
133000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
134000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
135000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
136000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
137000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
138000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
139000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
140000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
141000,2.0,1.0,2.0,5.0,10.0,10.0,30.0,50.0
142000,2.0,2.0,2.0,6.0,10.0,20.0,30.0,60.0
143000,2.0,2.0,2.0,6.0,10.0,20.0,30.0,60.0
144000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
145000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
146000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
147000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
148000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
149000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
150000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
151000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
152000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
153000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
154000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
155000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
156000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
157000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
158000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
159000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
160000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
161000,2.0,3.0,2.0,7.0,10.0,30.0,30.0,70.0
162000,2.0,3.0,3.0,8.0,10.0,30.0,45.0,85.0
163000,2.0,3.0,3.0,8.0,10.0,30.0,45.0,85.0
164000,2.0,3.0,3.0,8.0,10.0,30.0,45.0,85.0
165000,2.0,3.0,3.0,8.0,10.0,30.0,45.0,85.0
166000,2.0,3.0,3.0,8.0,10.0,30.0,45.0,85.0
167000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
168000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
169000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
170000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
171000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
172000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
173000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
174000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
175000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
176000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
177000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
178000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
179000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
180000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
181000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
182000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
183000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
184000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
185000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
186000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
187000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
188000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
189000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
190000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
191000,2.0,3.0,4.0,9.0,10.0,30.0,60.0,100.0
192000,2.0,3.0,5.0,10.0,10.0,30.0,75.0,115.0
193000,2.0,3.0,5.0,10.0,10.0,30.0,75.0,115.0
194000,2.0,3.0,5.0,10.0,10.0,30.0,75.0,115.0
195000,2.0,3.0,5.0,10.0,10.0,30.0,75.0,115.0
196000,2.0,3.0,5.0,10.0,10.0,30.0,75.0,115.0
197000,2.0,3.0,5.0,10.0,10.0,30.0,75.0,115.0
